oldname	newname	class	subsystem	evidence	status	emitted_turn
stock_015_b0	float_shift_flash_addr_or_preset_index_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x015; same RAM cell as stock_015_acc, whose direct ASM evidence records firmware-update relay clear, float32 result/product shift byte, float32 divide setup rotate/copy, saved flash address high byte, and preset_job_index async header validation scratch	emitted	current_batch_alias_00f_017
stock_015_b0_op	float_shift_flash_addr_or_preset_index_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x015; same RAM cell as stock_015_acc, whose direct ASM evidence records firmware-update relay clear, float32 result/product shift byte, float32 divide setup rotate/copy, saved flash address high byte, and preset_job_index async header validation scratch	emitted	current_batch_alias_00f_017
stock_016_acc_phys	float_product_flash_addr_or_preset_index_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x016; same RAM cell as stock_016_acc, whose direct ASM evidence records coefficient float literal byte, float32 multiply/divide rotate work, saved flash address upper byte, preset_job_index adjusted scratch, coefficient float staging clear, and signed-format return byte	emitted	current_batch_alias_00f_017
stock_016_b0	float_product_flash_addr_or_preset_index_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x016; same RAM cell as stock_016_acc, whose direct ASM evidence records coefficient float literal byte, float32 multiply/divide rotate work, saved flash address upper byte, preset_job_index adjusted scratch, coefficient float staging clear, and signed-format return byte	emitted	current_batch_alias_00f_017
stock_016_b0_op	float_product_flash_addr_or_preset_index_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x016; same RAM cell as stock_016_acc, whose direct ASM evidence records coefficient float literal byte, float32 multiply/divide rotate work, saved flash address upper byte, preset_job_index adjusted scratch, coefficient float staging clear, and signed-format return byte	emitted	current_batch_alias_00f_017
stock_017_acc_op	float_product_or_output_index_scratch_access_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x017; same RAM cell as stock_017_acc, whose direct ASM evidence records coefficient float literal byte, float32 product/divide rotate/add work, saved flash address top byte, preset async header byte0 check, coefficient float staging clear, and signed output buffer index/return staging	emitted	current_batch_alias_00f_017
stock_017_acc_phys	float_product_or_output_index_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x017; same RAM cell as stock_017_acc, whose direct ASM evidence records coefficient float literal byte, float32 product/divide rotate/add work, saved flash address top byte, preset async header byte0 check, coefficient float staging clear, and signed output buffer index/return staging	emitted	current_batch_alias_00f_017
stock_017_b0	float_product_or_output_index_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x017; same RAM cell as stock_017_acc, whose direct ASM evidence records coefficient float literal byte, float32 product/divide rotate/add work, saved flash address top byte, preset async header byte0 check, coefficient float staging clear, and signed output buffer index/return staging	emitted	current_batch_alias_00f_017
stock_017_b0_op	float_product_or_output_index_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x017; same RAM cell as stock_017_acc, whose direct ASM evidence records coefficient float literal byte, float32 product/divide rotate/add work, saved flash address top byte, preset async header byte0 check, coefficient float staging clear, and signed output buffer index/return staging	emitted	current_batch_alias_00f_017
stock_017_b0_phys	float_product_or_output_index_scratch_bank0_phys	ram_var	mixed	include-only physical alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x017; same RAM cell as stock_017_acc, whose direct ASM evidence records coefficient float literal byte, float32 product/divide rotate/add work, saved flash address top byte, preset async header byte0 check, coefficient float staging clear, and signed output buffer index/return staging	emitted	current_batch_alias_00f_017
stock_018_acc_op	float32_product_or_uart_base_scratch_access_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x018; same RAM cell as stock_018_acc, whose direct ASM evidence records UART block/base low byte, coefficient float literal/work byte, float32 multiply product accumulation, and float32 divide extraction rotation	emitted	current_batch_alias_018_01d
stock_018_acc_phys	float32_product_or_uart_base_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x018; same RAM cell as stock_018_acc, whose direct ASM evidence records UART block/base low byte, coefficient float literal/work byte, float32 multiply product accumulation, and float32 divide extraction rotation	emitted	current_batch_alias_018_01d
stock_018_b0	float32_product_or_uart_base_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x018; same RAM cell as stock_018_acc, whose direct ASM evidence records UART block/base low byte, coefficient float literal/work byte, float32 multiply product accumulation, and float32 divide extraction rotation	emitted	current_batch_alias_018_01d
stock_018_b0_op	float32_product_or_uart_base_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x018; same RAM cell as stock_018_acc, whose direct ASM evidence records UART block/base low byte, coefficient float literal/work byte, float32 multiply product accumulation, and float32 divide extraction rotation	emitted	current_batch_alias_018_01d
stock_019_acc_phys	float32_product_or_uart_base_high_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x019; same RAM cell as stock_019_acc, whose direct ASM evidence records UART block/base high byte, coefficient float literal/work byte, float32 multiply sign/product accumulation, and float32 divide quotient rotate/set work	emitted	current_batch_alias_018_01d
stock_019_b0	float32_product_or_uart_base_high_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x019; same RAM cell as stock_019_acc, whose direct ASM evidence records UART block/base high byte, coefficient float literal/work byte, float32 multiply sign/product accumulation, and float32 divide quotient rotate/set work	emitted	current_batch_alias_018_01d
stock_019_b0_op	float32_product_or_uart_base_high_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x019; same RAM cell as stock_019_acc, whose direct ASM evidence records UART block/base high byte, coefficient float literal/work byte, float32 multiply sign/product accumulation, and float32 divide quotient rotate/set work	emitted	current_batch_alias_018_01d
stock_01A_acc_phys	float32_extract_or_quotient_or_preset_uart_index_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01A; same RAM cell as stock_01A_acc, whose direct ASM evidence records float32 extraction result byte, float32 divide quotient rotation, preset header byte3 check, and UART block transmit index	emitted	current_batch_alias_018_01d
stock_01A_b0	float32_extract_or_quotient_or_preset_uart_index_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01A; same RAM cell as stock_01A_acc, whose direct ASM evidence records float32 extraction result byte, float32 divide quotient rotation, preset header byte3 check, and UART block transmit index	emitted	current_batch_alias_018_01d
stock_01A_b0_op	float32_extract_or_quotient_or_preset_uart_index_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01A; same RAM cell as stock_01A_acc, whose direct ASM evidence records float32 extraction result byte, float32 divide quotient rotation, preset header byte3 check, and UART block transmit index	emitted	current_batch_alias_018_01d
stock_01A_b0_phys	float32_extract_or_quotient_or_preset_uart_index_bank0_phys	ram_var	mixed	include-only physical alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01A; same RAM cell as stock_01A_acc, whose direct ASM evidence records float32 extraction result byte, float32 divide quotient rotation, preset header byte3 check, and UART block transmit index	emitted	current_batch_alias_018_01d
stock_01B_acc_op	fw_update_hex_or_float32_quotient_or_uart_block_scratch_access_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01B; same RAM cell as stock_01B_acc, whose direct ASM evidence records firmware-update checksum/hex scratch, ASCII hex emission, float32 extract/divide quotient rotations, and UART block selector scratch	emitted	current_batch_alias_018_01d
stock_01B_acc_phys	fw_update_hex_or_float32_quotient_or_uart_block_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01B; same RAM cell as stock_01B_acc, whose direct ASM evidence records firmware-update checksum/hex scratch, ASCII hex emission, float32 extract/divide quotient rotations, and UART block selector scratch	emitted	current_batch_alias_018_01d
stock_01B_b0	fw_update_hex_or_float32_quotient_or_uart_block_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01B; same RAM cell as stock_01B_acc, whose direct ASM evidence records firmware-update checksum/hex scratch, ASCII hex emission, float32 extract/divide quotient rotations, and UART block selector scratch	emitted	current_batch_alias_018_01d
stock_01B_b0_op	fw_update_hex_or_float32_quotient_or_uart_block_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01B; same RAM cell as stock_01B_acc, whose direct ASM evidence records firmware-update checksum/hex scratch, ASCII hex emission, float32 extract/divide quotient rotations, and UART block selector scratch	emitted	current_batch_alias_018_01d
stock_01C_acc_op	fw_update_checksum_or_float32_quotient_top_scratch_access_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01C; same RAM cell as stock_01C_acc, whose direct ASM evidence records firmware-update Intel HEX high checksum byte, float32 extract rotation, and float32 divide quotient top-byte rotation	emitted	current_batch_alias_018_01d
stock_01C_acc_phys	fw_update_checksum_or_float32_quotient_top_scratch_access_phys	ram_var	mixed	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01C; same RAM cell as stock_01C_acc, whose direct ASM evidence records firmware-update Intel HEX high checksum byte, float32 extract rotation, and float32 divide quotient top-byte rotation	emitted	current_batch_alias_018_01d
stock_01C_b0	fw_update_checksum_or_float32_quotient_top_scratch_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01C; same RAM cell as stock_01C_acc, whose direct ASM evidence records firmware-update Intel HEX high checksum byte, float32 extract rotation, and float32 divide quotient top-byte rotation	emitted	current_batch_alias_018_01d
stock_01C_b0_op	fw_update_checksum_or_float32_quotient_top_scratch_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01C; same RAM cell as stock_01C_acc, whose direct ASM evidence records firmware-update Intel HEX high checksum byte, float32 extract rotation, and float32 divide quotient top-byte rotation	emitted	current_batch_alias_018_01d
stock_01D_b0	float32_extract_or_divide_counter_bank0	ram_var	mixed	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01D; same RAM cell as stock_01D_acc, whose direct ASM evidence records float32 extraction rotation and reuse as the 0x20-step float32 division bit counter	emitted	current_batch_alias_018_01d
stock_01D_b0_op	float32_extract_or_divide_counter_bank0_operand	ram_equ	mixed	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x01D; same RAM cell as stock_01D_acc, whose direct ASM evidence records float32 extraction rotation and reuse as the 0x20-step float32 division bit counter	emitted	current_batch_alias_018_01d
stock_045_acc_phys	fw_update_relay_shift_byte_access_phys	ram_var	flash	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x045; same RAM cell as stock_045_acc, whose direct ASM evidence records firmware-update relay byte copy, bit0 test, and right-rotate during the 8-bit CRC/update loop	emitted	current_batch_alias_045_04c
stock_045_b0	fw_update_relay_shift_byte_bank0	ram_var	flash	include-only BANKED alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x045; same RAM cell as stock_045_acc, whose direct ASM evidence records firmware-update relay byte copy, bit0 test, and right-rotate during the 8-bit CRC/update loop	emitted	current_batch_alias_045_04c
stock_045_b0_op	fw_update_relay_shift_byte_bank0_operand	ram_equ	flash	include-only operand alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x045; same RAM cell as stock_045_acc, whose direct ASM evidence records firmware-update relay byte copy, bit0 test, and right-rotate during the 8-bit CRC/update loop	emitted	current_batch_alias_045_04c
stock_049_acc_phys	fw_update_relay_page_index_access_phys	ram_var	flash	include-only alias at src/dlcp_fw/asm/dlcp_main_ram.inc for phys 0x049; same RAM cell as stock_049_acc, whose direct ASM evidence records firmware-update relay page index initialization, increment, and page1/2 byte reads at offset 0x1A+index until >0x1F	emitted	current_batch_alias_045_04c
